,scenario,num_agents,Length,Success,Time
2149,lt_gallowstemplar_n-random-11,20,,False,
2150,Berlin_1_256-random-13,20,,False,5.661154936
2151,warehouse-10-20-10-2-2-random-16,15,1337.8599564173226,True,1.330287796
2152,random-64-64-10-random-5,10,310.77669529663683,True,0.240054345
2153,maze-32-32-4-random-18,4,155.66904755831214,True,0.529058998
2154,lak303d-random-18,4,731.0142853498736,True,0.795924947
2155,maze-128-128-2-random-14,15,,False,
2156,maze-32-32-4-random-23,2,48.55634918610404,True,0.011878878
2157,Berlin_1_256-random-5,20,,False,
2158,lt_gallowstemplar_n-random-9,4,592.1665222413704,True,0.591484355
2159,ost003d-random-17,2,247.48023074035513,True,0.242678889
2160,ost003d-random-2,4,907.0041840821076,True,0.833477523
2161,w_woundedcoast-random-13,10,,False,6.528328425
2162,random-32-32-20-random-6,20,,False,
2163,w_woundedcoast-random-13,15,,False,
2164,random-64-64-10-random-23,2,80.9411254969543,True,0.051496865
2165,empty-8-8-random-13,10,40.4558441227157,True,0.123866044
2166,brc202d-random-7,20,,False,
2167,Boston_0_256-random-4,15,,False,1.927712911
2168,random-32-32-20-random-15,2,17.82842712474619,True,0.010703678
2169,room-64-64-16-random-1,20,,False,
2170,w_woundedcoast-random-10,4,1379.9696961967027,True,4.50682149
2171,ht_mansion_n-random-15,20,,False,
2172,empty-16-16-random-7,15,110.05382386916236,True,0.202092264
2173,random-64-64-10-random-23,10,362.32085117392114,True,0.26272039
2174,maze-32-32-4-random-2,4,119.01219330881975,True,0.088707449
2175,warehouse-20-40-10-2-1-random-5,15,2632.3746750430846,True,2.2194312099999998
2176,empty-32-32-random-13,15,,False,5.752893564
2177,maze-128-128-10-random-5,10,,False,0.542461904
2178,ht_chantry-random-23,20,,False,
2179,empty-8-8-random-25,15,,False,0.614452827
2180,empty-8-8-random-11,20,,False,1.5588808570000001
2181,warehouse-20-40-10-2-2-random-23,10,,False,1.663508786
2182,den312d-random-8,20,,False,
2183,maze-32-32-2-random-16,4,170.52691193458116,True,0.052842207
2184,empty-8-8-random-12,20,,False,1.371198492
2185,Berlin_1_256-random-2,2,,False,0.698467778
2186,room-32-32-4-random-10,2,65.31370849898477,True,0.01500888
2187,Boston_0_256-random-9,4,,False,0.602531623
2188,orz900d-random-6,4,,False,
2189,warehouse-20-40-10-2-2-random-19,15,,False,2.941355154
2190,lt_gallowstemplar_n-random-17,4,431.2081528017132,True,0.484556076
2191,random-32-32-10-random-25,20,,False,
2192,maze-32-32-4-random-20,20,,False,
2193,warehouse-20-40-10-2-1-random-18,20,,False,
2194,lt_gallowstemplar_n-random-5,4,271.124891681028,True,0.408000368
2195,den520d-random-8,2,170.12489168102783,True,0.309950823
2196,ost003d-random-20,4,395.50461735799496,True,0.434988802
2197,Berlin_1_256-random-19,15,,False,1.111478869
2198,empty-8-8-random-20,20,,False,1.6374065660000001
2199,brc202d-random-19,15,,False,
2200,maze-128-128-2-random-21,20,,False,
2201,empty-8-8-random-4,2,6.242640687119286,True,0.001453344
2202,warehouse-20-40-10-2-1-random-7,15,2733.276262020749,True,2.140227239
2203,warehouse-20-40-10-2-1-random-6,10,1903.546247918338,True,1.634734871
2204,random-64-64-10-random-21,15,594.2447327281724,True,0.419982384
2205,warehouse-10-20-10-2-1-random-19,20,,False,
2206,den520d-random-22,10,1252.4356415871828,True,2.461564089
2207,maze-32-32-2-random-15,10,,False,4.025103487
2208,maze-128-128-1-random-8,10,,False,
2209,Berlin_1_256-random-12,20,,False,5.857563529
2210,ht_chantry-random-17,4,439.936074863071,True,0.322254575
2211,random-32-32-10-random-13,4,65.9411254969543,True,0.024423996
2212,maze-128-128-10-random-6,4,,False,0.234929931
2213,empty-32-32-random-25,4,57.42640687119287,True,0.70017981
2214,random-64-64-10-random-25,4,137.7817459305202,True,0.092039279
2215,empty-48-48-random-4,10,227.7523086789974,True,0.101807079
2216,room-64-64-8-random-16,20,,False,
2217,room-64-64-16-random-18,2,115.81118318204305,True,0.0469934
2218,Berlin_1_256-random-17,10,,False,0.823374216
2219,empty-8-8-random-20,15,,False,0.767363984
2220,lt_gallowstemplar_n-random-3,15,,False,
2221,lt_gallowstemplar_n-random-8,2,267.0954544295052,True,0.288127331
2222,Boston_0_256-random-14,15,,False,1.317265391
2223,brc202d-random-6,2,,False,2.00891271
2224,room-64-64-8-random-24,20,,False,
2225,ht_chantry-random-11,15,1124.3279938488574,True,1.7692871110000001
2226,warehouse-10-20-10-2-2-random-16,10,872.0071426749369,True,0.69478475
2227,w_woundedcoast-random-5,10,,False,7.752237519
2228,lt_gallowstemplar_n-random-22,2,230.78174593052012,True,0.268986791
2229,random-64-64-20-random-18,15,655.0142853498727,True,0.57287829
2230,warehouse-20-40-10-2-2-random-17,20,,False,
2231,maze-32-32-2-random-2,4,88.79898987322332,True,0.034269965
2232,warehouse-20-40-10-2-1-random-16,20,,False,
2233,empty-48-48-random-24,10,188.05382386916241,True,0.149997605
2234,den312d-random-8,4,,False,
2235,warehouse-20-40-10-2-2-random-10,10,,False,1.9004750860000001
2236,maze-128-128-2-random-5,10,,False,
2237,empty-16-16-random-16,10,73.5269119345812,True,0.158426774
2238,maze-128-128-2-random-16,15,,False,
2239,brc202d-random-15,10,,False,5.027716177
2240,maze-128-128-10-random-24,20,,False,3.509904557
2241,maze-32-32-4-random-9,10,,False,3.296945606
2242,maze-128-128-10-random-24,4,,False,0.235759414
2243,maze-32-32-2-random-19,4,254.59797974644664,True,0.060081476
2244,ost003d-random-7,20,,False,
2245,Berlin_1_256-random-14,2,,False,0.269224569
2246,den520d-random-10,4,539.7005768508886,True,0.982349168
2247,orz900d-random-5,20,,False,
2248,random-64-64-10-random-19,10,319.35028842544403,True,0.246579501
2249,Paris_1_256-random-17,10,,False,0.849686258
2250,empty-48-48-random-11,20,,False,
2251,brc202d-random-8,20,,False,
2252,warehouse-10-20-10-2-1-random-17,2,177.2842712474619,True,0.071122487
2253,warehouse-10-20-10-2-2-random-17,4,284.1959594928933,True,0.230297314
2254,brc202d-random-5,4,,False,3.681337036
2255,warehouse-20-40-10-2-1-random-3,15,2591.86709909226,True,2.90880126
2256,warehouse-10-20-10-2-1-random-18,20,,False,
2257,maze-32-32-4-random-9,4,143.11269837220811,True,0.035802574
2258,empty-16-16-random-9,20,,False,
2259,random-32-32-10-random-18,20,,False,
2260,room-32-32-4-random-19,15,,False,2.729351474
2261,room-64-64-16-random-10,4,104.39696961966996,True,0.050385316
2262,w_woundedcoast-random-12,15,,False,
2263,maze-128-128-1-random-12,15,,False,6.453875137
2264,room-64-64-16-random-14,15,675.3696244092001,True,2.747432865
2265,warehouse-20-40-10-2-2-random-7,15,,False,2.672526378
2266,room-64-64-16-random-10,10,294.7350647362942,True,6.8495234929999995
2267,lak303d-random-6,4,724.3523804664978,True,0.882837079
2268,maze-32-32-4-random-10,10,,False,2.3745382360000002
2269,empty-8-8-random-8,20,,False,1.462933865
2270,maze-32-32-4-random-24,15,,False,3.8662432300000003
2271,Paris_1_256-random-17,15,,False,1.216348462
2272,random-32-32-20-random-25,20,,False,
2273,maze-128-128-1-random-3,4,,True,0.782905375
2274,random-64-64-20-random-6,10,390.5218613006978,True,0.256186201
2275,room-64-64-16-random-15,10,426.39191898578656,True,4.3690196629999996
2276,room-64-64-16-random-15,15,,False,7.449635464
2277,Paris_1_256-random-3,4,,False,0.648324128
2278,empty-8-8-random-17,15,,False,0.590739369
2279,random-64-64-10-random-22,4,155.98275605729688,True,0.091539101
2280,maze-32-32-2-random-13,10,,False,
2281,Boston_0_256-random-25,15,,False,1.735936476
2282,random-64-64-20-random-12,15,627.9015869776647,True,0.477028402
2283,brc202d-random-18,4,,False,3.132534845
2284,ht_mansion_n-random-22,2,285.69343417595155,True,0.330517489
2285,empty-32-32-random-11,15,,False,
2286,random-64-64-10-random-21,2,98.52691193458118,True,0.060226371
2287,w_woundedcoast-random-23,2,984.6316010800783,True,2.6192695759999998
2288,empty-16-16-random-21,10,,False,8.879963282
2289,maze-128-128-1-random-21,20,,False,
2290,room-64-64-8-random-1,2,100.94112549695427,True,0.041251013
2291,orz900d-random-22,20,,False,
2292,random-64-64-10-random-18,4,95.76955262170047,True,0.071662582
2293,random-64-64-20-random-23,15,,False,2.802357756
2294,maze-128-128-10-random-3,20,,False,4.82987997
2295,random-32-32-20-random-20,15,,False,1.882099459
2296,ht_mansion_n-random-14,4,262.6101730552664,True,0.302287021
2297,maze-32-32-2-random-23,15,,False,5.061604716
2298,Boston_0_256-random-17,15,,False,1.187830165
2299,lt_gallowstemplar_n-random-13,4,385.33809511662434,True,0.476208819
2300,random-64-64-10-random-14,10,440.26197667087536,True,2.061947613
2301,random-32-32-10-random-14,15,,False,
2302,random-64-64-20-random-4,15,580.1442276647839,True,0.542598167
2303,maze-128-128-2-random-19,10,,False,
2304,empty-8-8-random-7,15,,False,0.677487435
2305,ht_mansion_n-random-5,15,1358.2712113868647,True,3.43894823
2306,maze-128-128-1-random-14,2,,True,0.718937343
2307,lak303d-random-25,2,318.66399692442917,True,0.324469718
2308,Berlin_1_256-random-4,20,,False,6.147878562
2309,brc202d-random-20,20,,False,
2310,random-64-64-10-random-11,4,146.8700576850888,True,0.089545682
2311,den520d-random-19,2,310.24978336205567,True,0.636128602
2312,room-64-64-8-random-21,4,211.81118318204307,True,0.092405678
2313,maze-128-128-1-random-20,10,,False,9.499887549
2314,Paris_1_256-random-4,4,,False,0.404247714
2315,warehouse-10-20-10-2-2-random-15,15,1159.3158005400378,True,1.210875943
2316,lt_gallowstemplar_n-random-25,10,943.58787847868,True,1.049359112
2317,empty-48-48-random-23,15,399.09040379562174,True,0.143689844
2318,ht_mansion_n-random-8,10,,False,
2319,w_woundedcoast-random-6,20,,False,
2320,warehouse-10-20-10-2-1-random-1,15,1005.7228714274747,True,0.455638429
2321,orz900d-random-6,2,,False,
2322,brc202d-random-23,20,,False,
2323,random-32-32-20-random-2,10,152.98275605729688,True,0.058056132
2324,warehouse-10-20-10-2-1-random-7,4,275.05382386916233,True,0.127877875
2325,lak303d-random-8,20,,False,
2326,maze-128-128-1-random-24,15,,False,
2327,empty-32-32-random-17,2,22.65685424949238,True,0.008303476
2328,empty-32-32-random-15,10,141.63961030678928,True,0.039600981
2329,lt_gallowstemplar_n-random-4,10,900.3624817342637,True,1.148921093
2330,ht_mansion_n-random-25,4,325.906637611548,True,0.361919602
2331,warehouse-20-40-10-2-1-random-18,4,949.438600180013,True,0.699937151
2332,maze-32-32-4-random-8,4,128.94112549695427,True,0.028563128
2333,room-32-32-4-random-25,4,93.79898987322333,True,0.030605356
2334,Berlin_1_256-random-4,4,,False,0.383436665
2335,ht_chantry-random-5,2,218.08326112068517,True,0.281987836
2336,random-64-64-20-random-8,20,,False,
2337,Berlin_1_256-random-25,10,,False,1.3905060759999999
2338,room-32-32-4-random-7,15,,False,3.874011055
2339,den520d-random-18,20,,False,
2340,warehouse-20-40-10-2-2-random-3,4,548.8528137423857,True,1.126284664
2341,Boston_0_256-random-6,2,,False,0.375642264
2342,room-32-32-4-random-15,15,309.53910524340097,True,0.138082916
2343,maze-128-128-2-random-14,2,894.3919189857875,True,0.701797881
2344,empty-8-8-random-5,2,8.82842712474619,True,0.00551892
2345,room-64-64-8-random-24,2,112.8700576850888,True,0.043047279
2346,random-32-32-10-random-17,2,31.798989873223334,True,0.01235794
2347,w_woundedcoast-random-19,15,,False,
2348,ht_mansion_n-random-10,20,,False,
2349,maze-32-32-4-random-12,15,,False,4.667431587
2350,maze-32-32-4-random-12,4,,False,0.593405744
2351,empty-8-8-random-22,15,,False,0.669818849
2352,maze-128-128-10-random-18,20,,False,4.531051058
2353,warehouse-20-40-10-2-1-random-22,2,340.4142135623731,True,0.234753346
2354,random-32-32-10-random-9,15,,False,
2355,empty-32-32-random-24,20,,False,
2356,Boston_0_256-random-10,20,,False,8.095638785
2357,random-32-32-10-random-21,10,140.6396103067893,True,0.227526593
2358,lak303d-random-22,2,347.04877323527927,True,0.313507765
2359,random-64-64-10-random-3,10,334.4213562373095,True,0.223301242
2360,random-64-64-20-random-8,15,647.7594513539337,True,1.841563398
2361,Paris_1_256-random-13,10,,False,0.807632543
2362,random-64-64-10-random-6,2,102.53910524340091,True,0.054440553
2363,random-64-64-20-random-22,20,,False,
2364,maze-128-128-1-random-9,20,,False,
2365,brc202d-random-2,2,,False,1.5649391179999999
2366,den520d-random-3,15,,False,2.949794491
2367,room-32-32-4-random-12,2,74.38477631085024,True,0.019455998
2368,maze-128-128-10-random-15,10,,False,0.629493646
2369,warehouse-20-40-10-2-2-random-3,2,276.8700576850888,True,0.506428423
2370,ht_mansion_n-random-17,15,,False,
2371,warehouse-10-20-10-2-2-random-22,10,964.3330444827411,True,0.771175943
2372,orz900d-random-4,15,,False,
2373,w_woundedcoast-random-7,2,705.7665940288719,True,2.349902154
2374,maze-128-128-10-random-13,4,,False,0.209601241
2375,lt_gallowstemplar_n-random-22,10,1095.7005768508877,True,9.505138184
2376,maze-32-32-4-random-13,2,95.45584412271569,True,0.019190035
2377,maze-32-32-2-random-23,10,448.95331880577396,True,3.286355869
2378,warehouse-20-40-10-2-1-random-4,15,,False,
2379,den312d-random-1,10,,False,
2380,empty-8-8-random-21,20,,False,1.4955805660000001
2381,random-32-32-10-random-10,20,,False,
2382,brc202d-random-19,20,,False,
2383,empty-16-16-random-12,20,,False,
2384,Boston_0_256-random-18,10,,False,1.404221025
2385,warehouse-10-20-10-2-2-random-25,15,,False,
2386,empty-16-16-random-5,4,41.21320343559643,True,0.008210019
2387,random-32-32-20-random-12,20,,False,
2388,lak303d-random-11,10,1120.4894654563448,True,0.991971266
2389,empty-48-48-random-19,20,,False,
2390,maze-32-32-4-random-12,10,,False,
2391,brc202d-random-21,20,,False,
2392,ht_mansion_n-random-24,15,1069.1168824543136,True,1.364038523
2393,brc202d-random-14,15,,False,
2394,warehouse-10-20-10-2-1-random-5,2,215.01219330881975,True,0.087346338
2395,empty-32-32-random-9,2,42.87005768508881,True,0.013268815
2396,random-32-32-10-random-5,4,81.66904755831214,True,0.029409594
2397,orz900d-random-9,15,,False,
2398,ost003d-random-23,15,,False,
2399,warehouse-20-40-10-2-1-random-14,20,,False,
2400,empty-16-16-random-9,4,28.48528137423857,True,0.008694022
2401,random-32-32-10-random-2,4,37.72792206135786,True,0.019922906
2402,warehouse-20-40-10-2-1-random-23,4,692.0416305603427,True,0.551345706
2403,Berlin_1_256-random-14,20,,False,5.633130101
2404,Berlin_1_256-random-24,15,,False,1.94426333
2405,ost003d-random-16,2,394.7594513539342,True,0.33853942
2406,room-64-64-16-random-23,20,,False,
2407,brc202d-random-1,2,,False,2.08117721
2408,ht_mansion_n-random-5,10,884.9970414071696,True,0.917541224
2409,random-64-64-20-random-5,15,521.9482681718907,True,4.715200699
2410,lt_gallowstemplar_n-random-25,4,438.1787155501903,True,0.490062898
2411,warehouse-10-20-10-2-1-random-19,4,269.5979797464467,True,0.134430085
2412,w_woundedcoast-random-22,15,,False,
2413,den312d-random-6,20,,False,
2414,empty-32-32-random-2,4,63.76955262170048,True,0.019419546
2415,warehouse-10-20-10-2-2-random-13,10,898.4751801064722,True,0.751493911
2416,w_woundedcoast-random-6,10,,False,
2417,empty-16-16-random-7,4,34.698484809835,True,0.007314748
2418,random-32-32-20-random-8,2,48.97056274847715,True,0.014142084
2419,den520d-random-6,4,597.671139599365,True,0.863153035
2420,maze-32-32-4-random-6,10,,False,
2421,w_woundedcoast-random-2,2,,False,2.173412415
2422,room-64-64-8-random-5,2,165.49747468305827,True,0.059359459
2423,lak303d-random-17,10,1925.118974495369,True,2.796429029
2424,warehouse-10-20-10-2-1-random-4,15,873.7350647362944,True,0.949566501
2425,den520d-random-18,2,322.20815280171314,True,0.574405695
2426,den312d-random-23,10,,False,3.075858258
2427,room-64-64-16-random-9,2,60.28427124746191,True,0.029745578
2428,warehouse-20-40-10-2-1-random-4,2,309.8284271247462,True,0.230025123
2429,Paris_1_256-random-10,20,,False,6.84070965
2430,warehouse-10-20-10-2-1-random-8,15,975.3502884254441,True,0.512242471
2431,warehouse-20-40-10-2-2-random-1,10,,False,2.02451372
2432,warehouse-10-20-10-2-1-random-24,20,,False,
2433,Boston_0_256-random-17,20,,False,6.950758767
2434,Berlin_1_256-random-7,20,,False,6.512854363
2435,random-32-32-20-random-25,10,239.12489168102786,True,0.158125826
2436,Boston_0_256-random-8,10,,False,1.364749603
2437,den520d-random-6,2,293.14927829866724,True,0.482756137
2438,ht_mansion_n-random-12,4,405.2031021678297,True,0.411294433
2439,maze-32-32-4-random-11,4,,False,
2440,warehouse-20-40-10-2-1-random-7,4,820.1959594928938,True,0.551223009
2441,den520d-random-23,15,,False,3.194334835
2442,warehouse-20-40-10-2-2-random-11,2,363.84062043356613,True,0.570349857
2443,ht_chantry-random-16,10,881.0853531617381,True,0.867986586
2444,room-32-32-4-random-17,10,,False,7.446912942
2445,warehouse-10-20-10-2-1-random-11,15,,False,4.192318815
2446,random-64-64-10-random-9,10,483.9015869776646,True,3.435678739
2447,ht_chantry-random-6,2,152.69848480983495,True,0.122895333
2448,ost003d-random-25,2,190.30865786510128,True,0.233719966
2449,room-32-32-4-random-15,10,240.22539674441617,True,0.162604464
2450,room-64-64-8-random-11,15,711.4457428549488,True,2.964100271
2451,w_woundedcoast-random-20,2,826.7665940288723,True,2.620784932
2452,room-64-64-8-random-8,4,215.02438661763944,True,0.089178362
2453,orz900d-random-12,20,,False,
2454,maze-32-32-4-random-7,10,,False,0.028896682
2455,empty-16-16-random-7,20,,False,
2456,random-32-32-10-random-7,4,66.62741699796952,True,0.024969837
2457,maze-32-32-2-random-24,15,,False,4.515238055
2458,lt_gallowstemplar_n-random-7,15,,False,
2459,room-64-64-8-random-1,4,145.25483399593904,True,0.06499932
2460,random-64-64-10-random-1,20,,False,
2461,den312d-random-24,15,,False,
2462,empty-8-8-random-23,20,,False,1.4253354950000001
2463,lak303d-random-11,20,,False,
2464,random-64-64-20-random-14,2,54.62741699796953,True,0.047941001
2465,random-64-64-20-random-16,20,,False,
2466,den520d-random-13,2,282.9655121145939,True,0.580755361
2467,maze-128-128-10-random-6,10,,False,0.580560237
2468,w_woundedcoast-random-10,20,,False,
2469,warehouse-20-40-10-2-2-random-14,4,,False,1.055899052
2470,room-32-32-4-random-17,15,,False,3.020599965
2471,den520d-random-4,4,722.0264786586928,True,1.3159483330000001
2472,ht_chantry-random-2,10,625.1909088590098,True,0.460480482
2473,room-32-32-4-random-14,10,155.01219330881975,True,0.053459513
2474,Boston_0_256-random-23,4,,False,0.623469346
2475,warehouse-10-20-10-2-1-random-2,20,,False,
2476,maze-128-128-1-random-4,20,,False,
2477,room-64-64-16-random-9,15,,False,4.291181166
2478,Berlin_1_256-random-20,15,,False,0.979887185
2479,ost003d-random-4,20,,False,
2480,maze-32-32-4-random-22,15,,False,3.148461653
2481,den312d-random-6,2,72.04163056034261,True,0.044713824
2482,maze-128-128-1-random-7,15,,False,
2483,random-64-64-20-random-2,2,73.97056274847714,True,0.046592493
2484,Boston_0_256-random-8,15,,False,1.867244995
2485,Paris_1_256-random-20,20,,False,6.641133223
2486,room-32-32-4-random-11,2,58.97056274847715,True,0.014448745
2487,room-64-64-16-random-19,10,,False,3.514675186
2488,orz900d-random-11,10,,False,
2489,w_woundedcoast-random-18,4,,False,3.070262974
2490,Paris_1_256-random-14,10,,False,1.242284474
2491,Paris_1_256-random-12,4,552.9015869776649,True,0.828847021
2492,warehouse-20-40-10-2-2-random-14,10,,False,1.8471396119999999
2493,ht_chantry-random-10,20,,False,
2494,maze-128-128-2-random-20,15,,False,
2495,empty-48-48-random-4,4,105.32590180780454,True,0.045522834
2496,empty-8-8-random-16,2,5.414213562373095,True,0.001424649
2497,maze-128-128-2-random-10,20,,False,
2498,warehouse-10-20-10-2-2-random-18,2,70.24264068711928,True,0.093040704
2499,warehouse-20-40-10-2-2-random-20,10,,False,2.223680877
2500,maze-128-128-1-random-14,10,,False,5.874490087
2501,maze-32-32-2-random-4,4,228.01219330881972,True,0.317084111
2502,Berlin_1_256-random-25,4,,False,0.71981567
2503,empty-8-8-random-16,20,,False,1.4928930409999999
2504,random-32-32-20-random-13,15,287.40916292848976,True,4.264993457
2505,lak303d-random-15,2,329.3919189857872,True,0.309443521
2506,random-32-32-20-random-16,2,31.313708498984763,True,0.013003491
2507,Paris_1_256-random-21,10,,False,0.835557856
2508,lak303d-random-4,10,,False,
2509,ost003d-random-7,2,332.0609665440991,True,0.270769608
2510,orz900d-random-17,15,,False,
2511,warehouse-20-40-10-2-1-random-16,10,,False,
2512,den520d-random-21,4,,False,1.192888563
2513,room-32-32-4-random-16,10,,False,
2514,brc202d-random-3,15,,False,7.748884156
2515,empty-48-48-random-25,2,64.35533905932739,True,0.024034654
2516,maze-32-32-2-random-1,4,155.2842712474619,True,0.040465772
2517,Boston_0_256-random-10,2,,False,0.368126459
2518,Paris_1_256-random-8,15,,False,1.155671288
2519,lt_gallowstemplar_n-random-15,4,649.4802307403553,True,0.613154893
2520,maze-128-128-1-random-16,15,,False,
2521,ht_chantry-random-9,2,178.52691193458116,True,0.14291272
2522,empty-8-8-random-22,20,,False,1.337224409
2523,warehouse-20-40-10-2-1-random-13,20,,False,
2524,empty-32-32-random-1,2,18.899494936611667,True,0.006051311
2525,room-32-32-4-random-6,20,,False,
2526,warehouse-10-20-10-2-2-random-12,10,,False,
2527,random-32-32-10-random-25,10,163.36753236814715,True,0.098752866
2528,Berlin_1_256-random-24,10,,False,1.6368057839999999
2529,empty-48-48-random-24,20,,False,
2530,Berlin_1_256-random-3,4,,False,0.35050658
2531,random-32-32-20-random-9,10,211.88225099390857,True,0.083728107
2532,warehouse-20-40-10-2-2-random-4,15,,False,2.35294624
2533,maze-128-128-1-random-13,10,,False,7.609406663
2534,empty-8-8-random-25,20,,False,1.3804002
2535,empty-48-48-random-2,10,236.58073580374355,True,1.5318349580000001
2536,room-64-64-16-random-6,15,,False,5.104258914
2537,random-32-32-10-random-22,2,33.798989873223334,True,0.012899522
2538,maze-128-128-1-random-9,2,,True,1.097515027
2539,maze-128-128-2-random-10,10,,False,
2540,maze-128-128-10-random-10,4,,False,0.238848131
2541,w_woundedcoast-random-1,2,657.6589462905465,True,2.352129386
2542,Boston_0_256-random-11,10,,False,0.94447657
2543,room-32-32-4-random-22,10,165.76955262170048,True,0.071952276
2544,empty-16-16-random-23,4,43.355339059327385,True,0.243871275
2545,maze-128-128-10-random-12,15,,False,0.743924436
2546,brc202d-random-2,20,,False,
2547,warehouse-20-40-10-2-1-random-1,15,,False,
2548,Boston_0_256-random-22,4,,False,0.919376929
2549,random-64-64-10-random-1,4,138.22539674441617,True,0.088220867
2550,room-32-32-4-random-23,20,,False,
2551,empty-16-16-random-6,4,32.798989873223334,True,0.007005479
2552,den520d-random-19,15,,False,1.958084253
2553,w_woundedcoast-random-14,20,,False,
2554,random-64-64-10-random-1,10,396.5046173579946,True,0.235670436
2555,empty-48-48-random-1,2,47.31370849898477,True,0.017200369
2556,empty-48-48-random-3,10,383.97265478953017,True,0.142652115
2557,maze-32-32-4-random-14,2,35.31370849898476,True,0.009543083
2558,empty-32-32-random-20,20,,False,
2559,lt_gallowstemplar_n-random-9,10,1057.5878784786798,True,1.326691064
2560,w_woundedcoast-random-7,10,,False,5.997022423
2561,warehouse-10-20-10-2-1-random-12,20,,False,
2562,room-64-64-16-random-20,4,150.26702730475876,True,0.062311699
2563,den520d-random-12,4,,False,0.619463669
2564,empty-32-32-random-17,4,48.14213562373095,True,0.016312136
2565,maze-128-128-1-random-8,15,,False,
2566,empty-48-48-random-14,20,,False,
2567,w_woundedcoast-random-23,15,,False,
2568,random-32-32-10-random-12,15,,False,2.003215986
2569,lt_gallowstemplar_n-random-21,15,,False,
2570,empty-16-16-random-25,2,14.65685424949238,True,0.004671887
2571,warehouse-10-20-10-2-2-random-25,2,85.698484809835,True,0.109221428
2572,Boston_0_256-random-4,2,,False,0.470633397
2573,maze-128-128-2-random-11,10,,False,
2574,orz900d-random-19,4,,False,
2575,empty-32-32-random-18,15,,False,
2576,Boston_0_256-random-12,2,127.05382386916233,True,0.23865787
2577,Berlin_1_256-random-22,10,,False,0.729933152
2578,w_woundedcoast-random-10,2,620.6295090390238,True,2.2957261620000002
2579,room-32-32-4-random-10,10,269.71067811865476,True,0.095221315
2580,warehouse-10-20-10-2-2-random-2,20,,False,
2581,room-32-32-4-random-14,4,79.28427124746192,True,0.024227953
2582,empty-48-48-random-23,4,110.9411254969543,True,0.041123908
2583,room-32-32-4-random-1,20,,False,
2584,random-32-32-10-random-9,4,47.87005768508881,True,0.022319215
2585,warehouse-10-20-10-2-2-random-10,4,334.4802307403553,True,0.272854396
2586,maze-32-32-4-random-14,10,,False,0.844285103
2587,lak303d-random-15,15,,False,
2588,w_woundedcoast-random-3,4,983.7249634685294,True,3.480762205
2589,room-64-64-16-random-19,4,152.02438661763946,True,0.0643611
2590,ht_chantry-random-24,15,,False,
2591,random-64-64-20-random-15,10,438.9898987322332,True,0.481322054
2592,room-64-64-8-random-23,10,541.9188309203677,True,4.166458323
2593,lt_gallowstemplar_n-random-15,15,,False,
2594,warehouse-20-40-10-2-2-random-19,10,,False,1.736494554
2595,room-64-64-16-random-25,2,46.31370849898476,True,0.022740513
2596,den312d-random-14,10,,False,2.807084251
2597,orz900d-random-24,20,,False,
2598,Paris_1_256-random-11,4,,False,0.575965936
2599,Paris_1_256-random-5,2,,False,0.278257209
2600,maze-128-128-1-random-13,15,,False,8.458051971
2601,maze-128-128-1-random-20,20,,False,
2602,random-64-64-20-random-9,20,,False,
2603,lt_gallowstemplar_n-random-19,20,,False,
2604,Boston_0_256-random-10,15,,False,1.53385441
2605,warehouse-10-20-10-2-1-random-24,4,,False,3.6883973450000003
2606,lt_gallowstemplar_n-random-9,15,,False,
2607,den312d-random-20,2,91.97056274847714,True,0.062720019
2608,warehouse-20-40-10-2-2-random-18,20,,False,
2609,maze-128-128-2-random-8,10,,False,
2610,Boston_0_256-random-3,20,,False,
2611,empty-48-48-random-24,2,20.65685424949238,True,0.00877529
2612,random-64-64-10-random-21,4,153.29646455628165,True,0.096003225
2613,den312d-random-4,4,132.76955262170046,True,0.094997323
2614,room-32-32-4-random-21,15,,False,2.491258169
2615,empty-48-48-random-15,4,120.88225099390858,True,0.04839855
2616,Paris_1_256-random-20,4,,False,0.408436436
2617,maze-32-32-2-random-20,2,87.97056274847714,True,0.032459814
2618,warehouse-20-40-10-2-1-random-5,4,814.9238815542516,True,0.650796972
2619,brc202d-random-13,4,,False,3.491520534
2620,room-64-64-16-random-14,10,488.4163056034261,True,1.774156649
2621,w_woundedcoast-random-21,15,,False,
2622,room-64-64-16-random-16,15,679.0853531617382,True,7.083506785
2623,w_woundedcoast-random-4,15,,False,
2624,room-64-64-8-random-10,10,620.3746750430832,True,6.603424482
2625,room-32-32-4-random-20,4,63.970562748477136,True,0.021083381
2626,Boston_0_256-random-12,4,,False,0.295737808
2627,ht_chantry-random-4,15,1095.641702347842,True,7.392741618
2628,den520d-random-3,4,643.3351365237952,True,0.913443189
2629,den520d-random-22,15,1851.5798692519672,True,5.526467886
2630,room-64-64-8-random-3,20,,False,
2631,room-64-64-8-random-25,2,135.32590180780448,True,0.053856431
2632,empty-32-32-random-2,15,236.93607486307098,True,0.740889873
2633,maze-128-128-2-random-13,20,,False,
2634,brc202d-random-9,4,,False,3.3330713149999998
2635,empty-48-48-random-11,4,105.66904755831214,True,0.037117552
2636,brc202d-random-5,20,,False,
2637,maze-32-32-2-random-21,15,,False,2.541622811
2638,w_woundedcoast-random-10,10,,False,
2639,random-32-32-10-random-24,20,,False,
2640,room-64-64-16-random-6,20,,False,
